ID,tweet,label,eng_translated
am_train_04494,ስንቱ በዳሃ እንባ ስንቱ በዳሃ ደም ሰርክ እየታጠበ: ለፍርድ ይቅረብ ያልነው ለምርጫ ቀረበ::  በላይ በቀለ ወያ,neutral,"During the tears of Hahab tears of David, she was breaking up inhabath, and we were not able to be judged for judgment.Over the nearby"
am_train_04495,ኧረ በገላጋይ እናንተ ሰወች፣ እንዴ?!? ሽማግሌም አትፈሩ? በሉ፣ አንቺም ተይ አንተም ተው??,neutral,"Surely Glad Anger, do you?!?!Do you not fear old?Say, and thou hast been arrested and go away?"
am_train_04496,መሪን በጥረቱ መመዘን ድንቅ ቸርነት ነው ለፖለቲካዊ መሪዎች አይሆንም እንጂ::,neutral,"Through the guidance of the leader is wonderful kindness, not to political leaders."
am_train_04497,2)የሠወች ሠም ከቀደምት ነዋሪወችንን እና ከሌላው የሠሚን ደጋማ ቦታ ጋር ያለው የሠወች የሥም አወጣጥ ጋር ቁርኝት በግልፅ የቦታውን ባለቤትነት ይናገራል በሠው ሥም አወጣጥ ከትግራይ…,neutral,2) BY BY BY A BY A BY SAMPLE PLC
am_train_04498,አሁን ስልጣን ላይ ያሉትን ያመጣቸው የህዝብ ብሶት እንደሆነ ዘንግተውታል ግድ የለም ተገፋ ከፍታህ ላይ ሊያወጡህ ስለሆነ በርታ እውነት ያሸንፋል።   ድል ለዴሞክራሲ,neutral,I do not care that it is a population of public biologies now.Victory for Democracy
am_train_04499,አገሩን ይወዳል satelliteኧን ፕሮፋይል ፒክቸር እንዳረገ ሰው ግን ማንም አይሆንም???? ; አብረን እንተኮስ አላቹሳ,neutral,"But if anyone does not curse the Satellite ኧኧ Profile Putchor, then no one can be ????;I don't shoot together together"
am_train_04500,አበባም ይሁን በየትኛውም የኢትዮጵያ ከተሞች የሚመረጠው መንግስት የሚተዳደረው ሕዝብ በከፈለው ግብር ከሆነ ሁሉም በዛ ቦታ ላይ ግብር የከፈለ ሰው በዛ መንግሥት ላይ ኃላፊነት [እና የ…,neutral,"If the government of the government, who is selected by all Ethiopian cities of the Ethiopian cities, all the responsibility of the"
am_train_04501,የንብዮዮቹ ቃል በሬት ስር ባቡር እና በኮንዶሚየም ግድዳ ላይ ተጽፈዋል - ፓኡል ሳይሞን ፣ የጸጣ ድምጽ,neutral,The word of his uneehus are written on a train and a condominium
am_train_04502,ወንድሙን ሲገድሉት፣ ወንድሙ ካልከፋው ደጁ ላይ ቅበረው፣ ደሙ እንዲከረፋው።   ሥነቃል,neutral,"When his brother killed his brother, his brother hatched him on the gate, and his blood bruised him.The pain"
am_train_04503,ልደት የሚከበረው በታኅሣሥ 29 በሠግር ዓመት ግን በታኅሣሥ 28 ስለሆነ ዘንድሮ የሚከበረው በታኅሣሥ 28 ቀን ነው። ልደት በታኅሣሥ 28 የሚውለው ግን በዘመነ ዮሐንስ…,neutral,"Birthday was celebrated on December 28, because of December 28, 28th of December 28th.Birth in December 28, but in December 28"
am_train_04504,ሰብዓዊ መብቶች ኮሚሽነር ዳንኤል በቀለ የጥላቻ ንግግር ረቂቅ ሕግ ስብዓዊ መብቶችን አደጋ ላይ ከመጣል አንጻር ስላላቸው ሥጋት የሠጡት አስተያየት!,neutral,Human Rights Commissioner Dangers Dangered Daniel
am_train_04505,የኤፈርትንም ይጨምራል?,neutral,Does it include the east?
am_train_04506,አዎ ልክ እንደወያኔ ዘመን እኮ ሆነ ?????♂️,neutral,"Yes, like my conversation of my conversation ?????"
am_train_04507,እርሱ የጫት ዓይነት ነው ገለምሶ ፣ አወዳይ...እንደሚባለው ??,neutral,"It is like the type of gland, like it is called ..."
am_train_04508,የሮሜ መልዕክት ጥናት 4ኛ ሣምንት ክፍል 10  የሮሜ መልዕክት ጥናት...,neutral,Roman Message Trinity 4th weeks 10 Roman Message Study ...
am_train_04509,ይልቁንስ.....ግድባችን ሲያልቅ የሚይዘው የውሀ መጠን ከጣና ሐይቅ በ4 እጥፍ እንደሚበልጥ፣ የእንግሊዟን ለንደን ደሞ ዋጥ ስልቅጥ እንደሚያደርግ ሰማችሁ፣ ኣ? እስቲ ጥሩ ጥሩ የአሳ…,neutral,"Instead of ..... You heard that the water that the water penetrates when the water is over, it is 4 times larger than lakes, and it would make a blood swallower of the English London.Be good"
am_train_04510,አይጠፋም ??  Most anticipated ብሎ ማለት ግን ንጥት ያለ ነጫጭባ ውሸት ነው:),neutral,Will not be destroyed ??MOST Anticipatted but I alex is a sharp lie :)
am_train_04511,ሃሃ ለኮስኩኮ...አይኔ ነው? ሁሌ እንዲ ነው? ወይስ ኢንስታ ላይ እንደከየፈችው በዛው ቀርቶ ነው... ሺ ሚሊዮን (ቢሊዮን) questions ኢን ማይ ማይንድ  ??,neutral,"Haha for Cosko ... Ine?Is it always?Or is it so that she had been on the ethnic ..., thousand million (Billion) Questions in May Miirs ??"
am_train_04512,አብራው ሆስት የምታደርገውን ግን አይተሽልኛል? ??,neutral,Will the prospect of the beast do not show me???
am_train_04513,እኔ ያንተ እውነት ና ቀልድ ይምታታብኛል hope u ok  ??,neutral,I have a reality of your truth and joke ticky HOPE U ok ??
am_train_04514,: አሁን ላይ ከዳር ቆመን የምናይበት ጊዜ አይደለም ፡፡ከዳር ቆሞ ማየት መብትን አሳልፎ መስጠት ነው ፡፡ የኢዜማ መሪ  ብርሃኑ ነጋ (ፕሮፌሰር) ዛሬ እሁድ በነጋ ቦንገር…,neutral,": The time for us now is the time to see marrying now, and it is to give rights.Ezema Leader Berhanu Continue (Professor) Today, the Sunday Bongger ..."
am_train_04515,የልደት ዳቦ ነው ????,neutral,Birth bread ????
am_train_04516,[FULL DEBATE] በመጨረሻም ቄሶቹ እስልምናን የተቀበሉበት ምርጥ ሙሉ ዉይይት,neutral,[Full Debate] The best discussion of the priests received Islam
am_train_04517,የሰይፉ ዋነኛ ሥራ ማዝናናት ነው- በጎ አድራጎት ድርጅት አይደለም የሚመራው። በግሉ ከማንም ዜጋ ያለነሰ እያደረገ ነው። አብይ “ማሳቅን” አቅልሎ ያየበት አይን ግን የንቀት ያስመስልበታል,neutral,"The main work of the swift work is to relax - not a charitable organization.Personally, he is committing reduced by any citizens.Abi, ""wearing"" """
am_train_04518,የማርቆስ ወንጌል ምዕራፍ 16: 15 - 16 ---------- እንዲህም አላቸው። ወደ ዓለም ሁሉ ሂዱ ወንጌልንም ለፍጥረት ሁሉ ስበኩ። ያመነ የተጠመቀም ይድናል፥ ያላመነ ግን ይፈረድበታል።,neutral,"Mark chapter 16: 15 - 16 ------------ ""And they said.Go into all the world, and preach the gospel to the whole creation.Who believed in faith shall be saved, but he that is not believed."
am_train_04519,ዜና: አብይ አህመድ ኢኳቶሪያል ጊኒ ሲገቡ በኢትዮጵያውያን አቀባበል ተደረገላቸው   እናቴ: እንደው ፈርዶብን ዟሪዎች ነን የማንገባበት አገር የለም!!   እውነት አናሳዝንም ግን? ያልተሰደድንበት አገርስ የት ይሆን? ??,neutral,"News: Father's Ahmed Equatrigs Guinea When they entered Ethiopians, there is no country, such as Hellly,But do we not think truth?And where is the land where we have been born???"
am_train_04520,ሰዉ አሳቻ መንገድ ለይ ጠብቆ ማጅራት ይመታል። እኔ አሳቻ ቦታ ለይ አግንቼህ እዳዬን ነው ምከፍለው። ምን ለማለት ነው ዛሬ አልያዝኩም ትንሽ ታገሰኝ።,neutral,"The misery strikes to preserve a preservation way.I have a challenge for you, I'm paying my debt.What it means to say, I don't hold me a little."
am_train_04521,ባልደራስ ህጋዊ ፓርቲ እንዳይሆን ስብሰባ መከልከል ህጋዊ ተቀባይነት የለውም። ትላንት አመቱን ሙሉ ያለ ህጋዊ ፍቃድ ሲሰበሰቡ ሽፋን ሲሰጣቸው የነበረው መንግስት ዛሬ ወደ ህጋዊ ስርዓት…,neutral,"Prohibition is not legally acceptable to prohibit a meeting to not be a legal party.The government, which was covered with a full legal permission of the year, the government to legal system today"
am_train_04522,የሻይና ሚዲያ፣ እንደ ባንዲራ ያዥ ለኡነተኛ እና ትክክለኛ ጋዜጠኝነት፣ በቻይና እና ሌሎች አገሮች መረዳዳትን በፈጠር ረገድ አክቲቭ ሚና መጫዎት,neutral,"Shasen Media, as the flag, holding a routine for UUU and right journalism, in China and other countries"
am_train_04523,በስመ አብ ወወልድ ወመንፈስ ቅዱስ አሐዱ አምላክ አሜን። እንኳን ለእመቤታችን ቅድስት ባዕታ ማርያም ክብረ በዓል በሰላም አደረሰን። ጸጋን የተመላሽ ሆይ ከቅዱሳን ሁሉ ይልቅ ትለምኝልን…,neutral,"In the name of the Father, the Holy One God, the Holy Spirit, amen.Welcome to the Holy Palest of our Midusy, Mirror of Mary's celebrations peace.Replace grace for us rather than all the saints ..."
am_train_04524,እኔ ኮ የሚገረመኝ የአጋሜ እና የሻቢያ ትንቢት ነው በባዶ ሜዳ እድሜ ልካቹሁን ሌብነት ጉራ ጦርነት ባንዳነት በቃ ይሄ ነው መገለጫቹ ?,neutral,Is this the profile of the model of the genital bodies of the coat and a bandage?
am_train_04525,ታሪክ የማይረሳው ፎቶ ነው??,neutral,Is history worthless photo ??
am_train_04526,በጣም ጥሩ ግምት! ኮፍያው ከወለቀ በኋላ አዕምሮክ ነፃ ሆኖ እያሰበ ነው። መነፅሩን ስታወልቅ ደሞ የወደፊቱ የሚታይህ ይመስላል።,neutral,"Very good estimate!The coupon is thinking of the minds of mind.When you are eating the essay, it seems that you will see it."
am_train_04527,Morkata Soressa እንኳን ለአዲሱ አመት አደረሰህ። በመጪው ዘመን ጌታ የብሄር ወላዋይነትህን ይንቀልልህ??።,neutral,"MORKATA Soressa has made you even for the new year.In the future, the Lord approach your lawyer??"
am_train_04528,አንድ ሀገር አንድ የመከላከያ ሰራዊት!,neutral,One country one of the protective army!
am_train_04529,የሠው ግንዛቤ እንደአቅማችን የተለያዬ ነው,neutral,The sin of the sin is different from our time
am_train_04530,ከብዙ ግርግር አባይ ከዋለብት እውነት ከሚመስል አሳች ከበዛበት ዘንድሮም ጉዳዪ ከእውነት ጋር ብቻ እውነትና እውነት ከራሱ ጋር ብቻ...,neutral,"From many of the dirty coughing of the Abigail, the truth is only with the truth of truth ..."
am_train_04531,ጥግ የያዘ ወሬ፣ቃላት ለምን እንደምንወድ አላውቅም ። ህልውና ፣እጣፈንታ ፣ምናምን ፡ የአሜሪካ ህልውና እራሱ በራሷ ላይ ብቻ ላይመሰረት ይችላል ። we are in the same solar system ok?,neutral,"A speaker, words, I don't know why we love.Experiences, fights, the American existence of the American American existence can only be based on herself.We are in the SAME SYSTEM OK?"
am_train_04532,ገንፎ ቅንጬ ክትፎ አፈሉ basta spaghetti eyebelu አፈሉ አፈሉ ??????????????  ከቡናሽ ቀድሞ ደሜ ፈላ ያለው ነው መሰለኝ ?????♀️?????♀️????????,neutral,Pornography Position Transportation Bastta SpagethTI Installs ??????????Did I think it was my baby who is already a boss ???????????
am_train_04533,?????? ትላንት የት ሄደሽ/ህ ነው በፆታሽ/ህ ጉዳይ ቀውጢ አምባጓሮ ተፈጥሮ ነበር,neutral,"??????Where is yesterday, where was the nature of the crisis of sex"
am_train_04534,ክልሉ እርምጃ የሚወስደው ግን ሙስሊሙ ላይ ነው፤  ?? የሰጠው ሰበብ «መጅሊሱን ለማፍረስ የጣሩት ናቸው» የሚል ነው፤ .  ?? ከዚያ በጥቆማ የፈለጉትን ማሰርና ማጥቃት ይጀምራሉ፤ ??,neutral,"But the region's action is on the Muslim;??The excuses of his reproof is ""the fact that they are forbidden to break up the kidneys."".??Then you will begin to form and attack whatever they want,??"
am_train_04535,ፖለቲከኛው በሙሉ በስብሰባና በገቢ ማሰባሰቢያ ሲወጠር ሃገሪቱ ሰላም የምትሆን ከሆነ፤ ለምን አበል እየቆረጥንላቸው ትንሽ ግዜ ሰላም አይሰጡንም።???♂️  Picture ©…,neutral,"If the politician is throughout a meeting and in-income centers, peace will be peaceful,They don't give us a little while you are cut off. ??? ♂️ Picture © ..."
am_train_04536,አዲስ ማለዳ አሪፍ ሀተታ ሰርታለች። ሊነበብ የሚገባ ነው። ይሄ artistic illustration ግን ከጽሁፉ ጋር ይሄዳል? በሀተታው የተገለጹት ነበያት በዚህ ይወከላሉ?…,neutral,She worked a new morning cool.It is worth reading.But does the Artististic illustration go with the text?Are the Attars described in this? ...
am_train_04537,የራሳችሁንም እጣ ፈንታ አልያዛችሁም እንኳን የኛን። ኢትዮጵያ ብትፈርስ ወይ Civil war ብትገባ ግን በርግጥ ሙሉ ሀላፊነት የናንተ እብሪት እና ጥጋብ ነው። እናንተን የምናኖር መሰላችሁ ቆሻሻ ጥጋበኞች።,neutral,"But even though you have no own destiny.If Ethiopia goes to a civil War, the full responsibility of civil War is certainly your arrogance and reputation.Feature of a dirty ram that we live you."
