text,labels,translated
@RAIDERS: The Raiders are on the field for their Tueday afternoon practice as they get ready to face Arizona Thursday night in Oakland.,neutral,QUARDERS: ዘራፊዎቹ ወደ ማክሰኞ ከሰዓት በኋላ በስክቶአድ ውስጥ አሪዞና ሐሙስ ሌሊት ኦክላንድ ውስጥ ለመገኘት ሲዘጋጁ
@vanessacaterina damn I don't wanna get on my computer. Tomorrow :( my Harry feels are out of control and the outtakes video broke me,negative,@vanesaCercationina dumn በኮምፒተርዬ ላይ መድረስ አልፈልግም.ነገ-
"going to Cobham tomorrow, BEYOND excited.",positive,ከተደሰቱ በኋላ ነገ ወደ ኮምሃም መሄድ.
WKU holding MTSU on first 2 downs for no gain...3rd and goal from the 5 now,neutral,WKU ቢያንስ 2 ወደ ታች ለሌለው ትርፍ ማለቂያ የለውም. 3 ኛ እና ግብ አሁን ከ 5 አሁን
"@Social3i Do it! With all the shade, it's the perfect summer outing. Plus the penguins, lions, bears, wolves... were all very active today.",positive,"@ ማህበራዊ: - አደርገዋለሁ!ከሁሉም ጥላ ጋር, እሱ ፍጹም የበጋ መውጫ ነው.በተጨማሪም ፔንጊን, አንበሶች, አንበሶች, ድቦች, ተኩላዎች ... ዛሬ በጣም ንቁ ነበሩ."
"These lil girls singing ""Birthday Cake"" .....girl it was yo 10th birthday the other day smh lol",positive,"እነዚህ ትናንሽ ልጃገረዶች ""የልደት ኬክ"" ሲዘምሩ ..... ሴት ልጅ 10 ኛ የልደት ቀን ሌላ ቀን"
"@SamuelGarf Sam! It's @Vale_Asencio birthday!! May you wish her a happy one, please? ;)",positive,"@Samalgarf ሳም!እሱ @vale_asncio የልደት ቀን ነው !!ደስተኛ እንድትሆን ትመኛለህ?,)"
"White Day... One month after the Valentine Day, March 14th... It's a romantic day! XD",positive,"ነጭ ቀን ... ከአንድ ወር በኋላ ከቫለንታይን ቀን በኋላ, ማርች 14 ቀን ... የፍቅር ቀን ነው!XD"
It's Howard Webb. Bookies aren't giving odds on that. @Zembaness What are the odds that Man U will get a penalty on Saturday? #RefereeUnited,negative,"እሱ howard debs ነው.መገኛ ቦታዎች በዚህ ላይ ስድብ አይሰጡም.@ZemaMANENER ቅዳሜ ቀን ቅጣትን የሚያገኙበት ማን ነው?"""
@BinaryDad Some guy served his food on a frickin big pebble on Saturday Kitchen. Just put it on the floor why don't you?,neutral,@Bialadd አንድ ሰው ምግብ ቅዳሜ ወጥ ቤት በሚገኘው የፍሬሚን ትልልቅ መጠቅለያ ላይ ምግብ አገለገሉ.አሁን ወለሉ ላይ ያድርጉት ለምን አትኖርህም?
"Betting on the Honey Badger: Will Tyrann Mathieu Make it to the NFL?: This Aug. 2, 2012 file photo shows LSU cor... http://t.co/DG6LMPOa",positive,ማር badbo ላይ ውርርድ ወደ ኤን.ኤን.ኤል.? ይህ ነሐሴ 2 ቀን 2012 ፋይል ፎቶ
"@svmixradio The Winans are doing the smash hit ""Tomorrow"" its cool but not the same without all the brothers. More on the Whitney Memorial.",positive,"@svmixcariodio ንጣፍ ""ነገ ቀዝቅዞ"" የሚል ስያሜውን እያደረጉ ነው.ተጨማሪ በሹክኒንግ መታሰቢያ ላይ."
After a day at the lake me and my girl are getting ready to do Vegas big tonight! #blessed #freshtodeath,positive,እኔ አንድ ቀን እኔ እና ሴት ልጅ ዛሬ ማታ ቪጋን ትጀምር ለማድረግ እየተዘጋጁ ነው!#LELED #Freshdtodeath
ASTROLOGY NUMEROLOGY NOW host Z. STARMAN talks about the upcoming MERCURY RETROGRADE that begins November 6th  -... http://t.co/L3pWOSpK,neutral,ኮከብ ቆጠራው ኒኮሎጂ አሁን አስተናጋጅ Z. ኮከብ
It is Saturday after all. Question - is Giroud the new Torres? and Superbowl switches to Comerica Park for Game 3. Where?,neutral,ከሁሉም በኋላ ቅዳሜ ነው.ጥያቄ - አዲሶቹን ጫካዎች አዙረው ነውን?እና ለጨዋታ አሜሪአር ፓርክ ማቀፊያዎች 3. የት?
ARRIVAL of ship: SHAM Port: ABU DHABI Time: Nov 1 2012 6:27PM (UTC) (Time of arrival/departure is the time the vessel approaches ...,neutral,የመርከብ ጉዞ
"I want &lt;3   November 1 at Lucky Chinatown - Cinema 1 - Suddenly It's Magic - 1:00pm, 3:30pm, 5:40pm, 7:45pm, 10:00pm",neutral,እኔ እፈልጋለሁ & lt; 3 ኖ November ምበር 1 እ.ኤ.አ.
Why America May Go To Hell- wish it wouldve been completed and i wish i could read the contents of it...  by MLK,positive,አሜሪካ ለምን ወደ ገሃነም ሊሄድ ይችላል?
"Santorum had ""tingles down [his] spine"" watching 1st debate http://t.co/CbUtb0Cs I never want to see ""Santorum"" and ""tingles"" that close",negative,"ሳንባሌም ""አከርካሪ"" አከርካሪ ""1 ኛ ክርክሩን በመመልከት ላይ http://t.co/cbub0cs 'at cantumum"" እና ""ኬትስ"" ማየት በጭራሽ አልፈልግም"
@Negigurigleek no thanksgiving in Australia no Halloween no Fourth of July just Australia Day queens bday and Christmas,negative,@Negigurdde በአውስትራሊያ ውስጥ ያለ ምንም ዓይነት ምንም ዓይነት ሃሎዊን የለም
"I liked 'Kendrick Lamar - The Rave / Eagles Club - September 22, 2012 ...' in the The Rave / Eagles Club App http://t.co/CVb3RIxS",positive,ወድጄዋለሁ <ኬንድሪክ ላማር> መስከረም 22 ቀን 2012 - እ.ኤ.አ. መስከረም 22 ቀን 2012 - እ.ኤ.አ. መስከረም 22 ቀን 2012 ዓ.ም.
Stick with Libero for live updates from the games tomorrow: Feyenoord vs Ajax and Bayern Munich vs Bayer Leverkusen,neutral,ለጓደኞቻቸው ለቀጥታ ዝመናዎች ከሊቫሮ ጋር ተጣብቀዋል-የፋይኒኦርቶር ኤክስኤክስኤክስ እና ቤይናል ሙኒክ ከቢዬር ሌቨርኪስ
"@tancredipalmeri Hi Tancredi, today spurs are again being linked with Roma's Pjanic. Any truth in the rumours of a january move? #thfc",neutral,"@tancediifiiali CA Tancedi, ዛሬ ነጠብጣቦች እንደገና ከሮማ ፓጃኒ ጋር እንደገና የተገናኙ ናቸው.በጥር ወር ወሬ ውስጥ ማንኛውም እውነት?#thfc"
@XD0290 the zombies would have been worse- the ad for Walking Dead S2 was playing all night during Family Guy. Creeps me the fuck out!,negative,@ XD0290 ዞምቢዎች የከፋ ነበር - የሞቱ S2 የማስታወቂያ ማስታወቂያ በቤተሰብ ወንድ ወቅት ሌሊቱን በሙሉ እየጫወቱ ነበር.ጩኸት ተሽከረከርኩኝ!
Pancakes were delicious and everything's perfect. Now off to sleep and then tomorrow it's gonna be Ascot all day long.,positive,ፓንኬኮች ጣፋጭ እና ሁሉም ነገር ፍጹም ነበሩ.አሁን ለመተኛት እና ከዚያ ነገ ቀኑን ሙሉ ነገ መሆን አለበት.
@MerlinUWard Good evening Merlin. How are you?,neutral,@Mernefife መልካም ምሽት ሜርሊን.እንዴት ነህ?
"Well, monsoon coming in from the North and the Bomb Squad down in Midtown on the 15th. Time to go.",neutral,"ደህና, ከሰሜን እና ከቦምብ ስኩባዎች 15 ኛ ላይ በመሃል ላይ ሲገኙ ሞንሶየሚሄድበት ጊዜ."
Grabbed some interviews at break. Now rushing to write this story for Fox at 10 and @CBS19 at 11!,neutral,አንዳንድ ቃለመጠይቆችን በእረፍት ያዘው.አሁን ይህንን ታሪክ በ 10 እና @ @ Csbs19 ላይ በ 11 ላይ ይጽፉ!
IS EPIC!!! =) clearly i LOVE,positive,Epic ነው !!!=) በግልጽ እወዳለሁ
Buses arrive in Henryville. First day back in original building since March 2 tornados destroyed school http://t.co/HuRu2UjG,neutral,አውቶቡሶች ሄንሪቪል ውስጥ ደርሰዋል.ከመጋቢት 2 አውሎ ነፋስ ጀምሮ የመጀመሪያ ህንፃ ትምህርት ቤት አጠፋች http://t.co/huru 2ujg
@thedylanholland you should totally come and perform in Houston and while your at it come and visit the Houston Rodeo in March :),positive,@Thedylallllllllly ሙሉ በሙሉ መምጣት እና በሂዩስተን ውስጥ ማከናወን እና መከናወን ያለብዎት በሂዩስተን እና በእርስዎ ላይ በመጡበት ወቅት ሂዩስተን ሮዶዶን እንደሚጎበኙ :)
"Just finished watching ""The Vow"" for the 5th time.",neutral,"ገና ለ 5 ኛ ጊዜ ""ስእለቱን"" በመመልከት ብቻ ተጠናቅቀዋል."
Doing two keynotes in #KC tomorrow http://t.co/mavkgxNt . Goint to #NASCAR today.  I want to see if I can sit shotgun with Danica Patrick.,neutral,ሁለት ቁልፍ ሰሌዳዎች በ #KC ውስጥ ሁለት ቁልፍዎችን መሥራት http://t.co/mavkgntn.ዛሬ ወደ #nascar መሄድ.ከዲሲካ ፓትሪክ ጋር በጥይት መቀመጥ መቻል እንደምችል ማየት እፈልጋለሁ.
@OhStrawn 25-21 Warriors at the end of the 1st. Bogut looking good in the opening 6 Points in 6 minutes 3 Rebs. Steph looks a little nervous,positive,@HOSTARRARTAR 25-21 ተዋጊዎች በ 1 ኛ መጨረሻ ተዋጊዎች.በመክፈቻው 6 ነጥብ 3 ዳቦዎች ውስጥ በመክፈቻው መክፈቻ 6 ነጥብ ውስጥ ጥሩ ይመስላል.ስቴፊ ትንሽ ፍርሃት ይመስላል
This Sunday New York Giants are going down. #Steelers,negative,ይህ እሑድ የኒው ዮርክ ግዙፍ ሰዎች ይወርዳሉ.#ISILERS
Hope you're getting up to meet me at our Women's Health Symposium! 9-3 at the Kentucky Center for African-Am Heritage on 18th &amp; Muhammad Ali,neutral,"በሴቶች ጤና ጥበቃ ሲምፖዚየም ውስጥ እኔን ለመገናኘት እየቀነሰ እንደሚሄድ ተስፋ እናደርጋለን!9-3 በኬንታኪ ማእከል በ 18 ኛው እና በአማሬ,መሐመድ አሊ"
Aye if u guys like basketball the NBA League pass is free for November 6th find the channels on Comcast or Direct TV,positive,AYE የቅርጫት ኳስ እንደ የቅርጫት ኳስ ካበረከቱ የ NBA ሊግ ማለፊያ በ COMCACT ወይም ቀጥተኛ ቴሌቪዥን ሰርጦችን ለማግኘት ነፃ ነው
So with Bey performing at the Superbowl in Feb. I'm assuming new material in the coming months before hand then album after Grammy's,neutral,ስለዚህ በቢቲ በቪውዋሪ ውስጥ በማካሄድ ከፌብሩዋሪ ጋር በማያያዝ ከካቲት በፊት አዲስ ቁሳቁሶችን እገምታለሁ.
"Chillin tonight, gig with Rampage tomorrow night, have a RoKin weekend my tweet buddies.",neutral,"ዛሬ ማታ ማታ, ነገ ምሽት ከእረፍት ጋር ጊግ, የሮክኪን ቅዳሜና እሁድ ፍቅረኛዬ ያድርጓቸው."
Absolutely smashed. Up early tomorrow to get to The Strawberry by St James' park. Fuck the Mackems,negative,ሙሉ በሙሉ ተሰበረ.በሴንት ጄምስ መናፈሻ ውስጥ ወደ እንጆሪ እንጆሪ ለመግባት ነገመከለያዎቹን ይዝጉ
Bring the Adidas sock tomorrow @trytheV3AL,neutral,ጁዲስ ሶክን ያምጡ @ trethev3L
NFL Rumors: Tennessee Titans Must Make Strong Bid For Jerricho Cotchery: Last Thursday the New York Jets let go ... http://bit.ly/oAmD35,neutral,Nfl ወሬዎች የቴኔሲ at ታቲኖች ጠንካራ ጨረታዎችን ማቅረብ አለባቸው
@TheSohai you get ready 1st. I otw back from school only . on ur Skype 1st,neutral,@Totshahy እርስዎ ተዘጋጅተውዎታል 1 ኛ.እኔ ከትምህርት ቤት ብቻ እመለሳለሁ.በዑር ስካይፕ 1 ላይ
I should've been guarding Parker on that last play. He may have scored but I bet I would've been on the right side of the court.,neutral,በመጨረሻው የጨዋታ ክፍል ውስጥ ፓርከርን መጠበቅ ነበረብኝ.እሱ ያስመዘገበው ነገር ግን በፍርድ ቤቱ በቀኝ በኩል እንደሆንኩ እገታለሁ.
"Watching Sat morning TV, I would love James Martin to cook me breakfast, even though I'm from Lancashire &amp; he's a yorkie, I still would:-)!",positive,"ከሴንካሽር እና አዶሜ ምንም እንኳን ብሆንም እንኳ ቁርስን ለማብሰል ጄምስ ማርቲን እፈልጋለሁ,እሱ ዮርክ ነው, አሁንም እሻለሁ :-)!"
@graham_large Were visiting the Scarborough in Leeds on Sat before our Fa Cup game at Guiseley,neutral,@gramham_larrie በ jostley ላይ ከፋይ ዋንጫ ጨዋታችን ፊት ለፊት ተቀመጠ.
We are excited to announce our next Day on the Green on Sunday January 27th  - Australia Day Long Weekend! We are... http://t.co/P8BNE6NV,positive,በሚቀጥለው ቀን ዕለት ዕለት በአረንጓዴው ዕለት ዕለት ዕለት ጃንዋሪ 27 ቀን - የአውስትራሊያ ቀን ረዣዥም ቅዳሜና እሁድ!እኛ ነን ... http://t.co/p8bne6nv
"Breaking Dawn is coming out on the 16th , yayyy",positive,"ማፍረስ ማለዳ በ 16 ኛው, ያይይ ነው"
"Olive Garden's Dinner Today &amp; Dinner Tomorrow special, for the person who thinks ""Hey, that was terrible! Wonder what it's like microwaved?""",negative,"የወይራ የአትክልት ስፍራ እራት ዛሬ እና አሚእራት ነገ ልዩ, ""ሄይ, ያ በጣም አስከፊ ነበር!"" የሚደነገገው ምን ይመስላል? """
@Jack_Beedle saw Lou on Monday- tell me how she's improved!,neutral,@Jack_bedley Lou ሰኞ ሰኞ ተሻሽሎ እንዴት እንደተሻሻለ ንገረኝ!
@xaralind doesn't help that hoya's my bias in infinite :c (btw what are we gonna do about thursday!!!!),negative,@XARARDED HOYA MyA Mya insite በ Insinite - C (BTW ምን እያደረግን እንሄዳለን !!!!)
Ritchie Becomes Father for the 3rd Time: While Madonna was busy promoting her upcoming movie W.E. in Venic... http://t.co/vmtxBRB,neutral,Ritcho ለ 3 ኛው ጊዜ አባት ሆነ-ማዲኖና በሚመጣው ፊልም ውስጥ የሚባባራ ፊልም ሥራን በማስተዋወቅ ላይ ነበር.በ ፕፔክ ... hy htptp://t.co/vmtxbubb
Looking at the @IRBSevens results from the gold coast is getting me excited for going at twickers in May :D,positive,"የወርቅ ኮስት @irbervenvens ውጤቶችን በመመልከት, በግንቦት ወር ውስጥ በት / ቤቶች ላይ በመሄድ ደስ ይለኛል: መ"
Last day of ISTEP tomorrow.,neutral,ነገ የመጨረሻ ቀን.
@madisonstapp haha we totally should!!! My mom just asked me if I wanted to leave thurs and stay in NYC until sat then go to Italy and idk?,positive,@madissapapp haha እኛ ሙሉ በሙሉ መሆን አለበት !!!እናቴ ሁል ጊዜ ቁመት እስከ ተቀመጥኩ ድረስ ለመቆየት ከፈለግኩ እና ከዚያ በኋላ ወደ ጣሊያን እና ለጣሊያን መሄድ እፈልግ እንደሆነ ጠየቀችኝ.
Gotta go see Flight tomorrow Denzel is the greatest actor ever,positive,Dewnet thakew endzel መቼም ቢሆን ጥሩው ተዋናይ ነው
I seriously may be the only person who doesn't like Madonna,negative,መዳኖና የማይወድ ብቸኛው ሰው በከባድ ሰው ሊሆን ይችላል
The painting project continues today and is to be completed on Nov 10 and 17. Please join Coni in partnering to give back to the community.,neutral,"የቀለም አቀፉ ፕሮጀክቱ ዛሬ ይቀጥላል እና በኖቨል 10 እና በኖራ 10 እና መጠናቀቁ ላይ, እባክዎን ወደ ማህበረሰቡ መመለስ በአጋር ውስጥ ኮንቴንሽን ይቀላቀሉ."
@BreeKaye08 haha I just may have to see him at rodeo this year. Thankfully it's a Saturday!!!,positive,@ ብሩሻይ 108 ሀሃ በዚህ ዓመት በሮዶዶ እሱን ማየት ሊኖርብኝ ይችላል.ደስ የሚለው ነገር ቅዳሜ ነው !!!
"Two good ABs by Hosmer against Verlander tonight, even if he has just a walk and flyout to show for it",positive,"ምንም እንኳን ምንም እንኳን እሱ ለእሱ ለማሳየት የእግር ጉዞ እና የበረራ መጫዎቻ ቢኖረውም, ዛሬ ማታ ሁለት ጥሩ አቢዝ"
Bulls season tips off Wednesday night vs Sacramento Kings. Excited is not the word.,positive,የበሬ ወቅት ሰልፍ የሚጀምረው ረቡዕ ሌሊት Vs scrageno ነገሥታት ነው.የተደሰቱበት ቃል አይደለም.
"In the car with the parents on the way back home home. Heading to ATL to say good-bye to ""Sweet Irene""tomorrow.",positive,"ወደ ቤትዎ ሲመለሱ ከወላጆች ጋር በመኪና ውስጥ.ነገ ለመናገር ወደ etel ወደ ""ጣፋጭ አይሪን"" ለመናገር."
Louis inspired outfit on Monday and Zayn inspired outfit today..4/5 done just need Harry  :),positive,ሉዊስ ሰኞ እና zayn በመንፈስ አነሳሽነት የተጻፈ ፔትላይት ኦቭ ፔትቶት
